User ID,Device ID,Device,Interaction Type,Status,Timestamp
8,AC06746,Air Conditioner,fan speed change,powered on,2024-12-15 01:20:35
5,SS05117,Smart Scale,check BMI,idle,2024-12-15 01:36:35
4,SS05147,Smart Scale,check BMI,idle,2024-12-15 00:49:35
5,SSC9158,Smart Security Camera,stop recording,recording,2024-12-15 01:28:35
5,SH04479,Smart Hub,reconnect,disconnected,2024-12-15 00:50:35
5,SCM4699,Smart Coffee Machine,start brewing,idle,2024-12-15 01:39:35
3,SS02245,Smart Scale,measure weight,measuring,2024-12-15 01:22:35
7,SP05609,Smart Plug,turn on,off,2024-12-15 00:48:35
7,SSC7741,Smart Security Camera,rotate camera,idle,2024-12-15 01:01:35
6,SCM2385,Smart Coffee Machine,check coffee level,idle,2024-12-15 00:55:35
8,SL03892,Smart Light,mode change,on,2024-12-15 01:34:35
9,V009588,Vacuum,start cleaning,idle,2024-12-15 00:43:35
4,SSC3609,Smart Security Camera,rotate camera,recording,2024-12-15 01:22:35
1,SL01044,Smart Light,color change,on,2024-12-15 00:55:35
9,SL03867,Smart Light,mode change,on,2024-12-15 01:05:35
3,SL02951,Smart Light,color change,on,2024-12-15 01:12:35
8,SCM0043,Smart Coffee Machine,stop brewing,brewing,2024-12-15 01:06:35
3,SL08195,Smart Light,mode change,on,2024-12-15 01:35:35
7,SSC0657,Smart Security Camera,start recording,idle,2024-12-15 01:01:35
1,SP02396,Smart Plug,turn on,off,2024-12-15 01:32:35
1,AC07497,Air Conditioner,mode change,powered on,2024-12-15 01:39:35
8,SLK6567,Smart Lock,lock,locking in progress,2024-12-15 01:37:35
7,SH01708,Smart Hub,check device status,connected,2024-12-15 01:17:35
4,SLK2315,Smart Lock,lock,locking in progress,2024-12-15 00:56:35
8,SP04092,Smart Plug,turn off,on,2024-12-15 01:23:35
5,AC02344,Air Conditioner,temperature change,powered on,2024-12-15 01:29:35
3,SCM4410,Smart Coffee Machine,start brewing,idle,2024-12-15 01:16:35
6,V005503,Vacuum,start cleaning,idle,2024-12-15 01:14:35
4,SH03944,Smart Hub,check device status,disconnected,2024-12-15 01:16:35
2,F001757,Fridge,door close,powered on,2024-12-15 00:48:35
2,SS01573,Smart Scale,measure weight,measuring,2024-12-15 01:11:35
4,SCM1024,Smart Coffee Machine,stop brewing,brewing,2024-12-15 00:48:35
9,SS07849,Smart Scale,check BMI,idle,2024-12-15 00:58:35
7,SS03957,Smart Scale,check BMI,measuring,2024-12-15 01:01:35
3,SS01656,Smart Scale,check BMI,idle,2024-12-15 00:48:35
4,SCM5135,Smart Coffee Machine,check coffee level,idle,2024-12-15 01:10:35
8,SCM3808,Smart Coffee Machine,start brewing,idle,2024-12-15 01:17:35
2,SS00201,Smart Scale,check BMI,measuring,2024-12-15 00:51:35
1,SP00502,Smart Plug,check power consumption,on,2024-12-15 00:50:35
2,SSC5497,Smart Security Camera,start recording,idle,2024-12-15 01:23:35
6,SSC9271,Smart Security Camera,start recording,idle,2024-12-15 01:34:35
4,SH09433,Smart Hub,check device status,connected,2024-12-15 01:04:35
8,SSC2868,Smart Security Camera,stop recording,recording,2024-12-15 01:01:35
1,V003855,Vacuum,stop cleaning,cleaning,2024-12-15 01:05:35
5,SH01278,Smart Hub,check device status,connected,2024-12-15 01:12:35
5,SL03339,Smart Light,brightness change,on,2024-12-15 01:24:35
9,V007638,Vacuum,stop cleaning,cleaning,2024-12-15 01:32:35
6,F007026,Fridge,door open,powered on,2024-12-15 00:48:35
8,SH06286,Smart Hub,reconnect,disconnected,2024-12-15 01:02:35
7,SH07168,Smart Hub,check device status,disconnected,2024-12-15 00:49:35
3,SCM5709,Smart Coffee Machine,check coffee level,idle,2024-12-15 01:06:35
7,SP06262,Smart Plug,check power consumption,on,2024-12-15 01:03:35
5,T008376,TV,mute,on,2024-12-15 01:14:35
5,SS06086,Smart Scale,check BMI,measuring,2024-12-15 01:12:35
7,SCM1124,Smart Coffee Machine,check coffee level,brewing,2024-12-15 01:20:35
1,F001864,Fridge,temperature change,powered on,2024-12-15 01:34:35
5,SP01138,Smart Plug,check power consumption,off,2024-12-15 01:29:35
2,SL00111,Smart Light,mode change,on,2024-12-15 00:56:35
9,SP03285,Smart Plug,turn on,off,2024-12-15 01:41:35
9,AC02666,Air Conditioner,mode change,powered on,2024-12-15 00:45:35
2,V005088,Vacuum,stop cleaning,cleaning,2024-12-15 00:49:35
1,SP01387,Smart Plug,check power consumption,off,2024-12-15 01:22:35
9,SSC4163,Smart Security Camera,stop recording,recording,2024-12-15 01:40:35
6,SLK3870,Smart Lock,check status,locking in progress,2024-12-15 01:11:35
7,AC02166,Air Conditioner,fan speed change,powered on,2024-12-15 00:48:35
1,SS05419,Smart Scale,check BMI,measuring,2024-12-15 01:09:35
2,SLK2015,Smart Lock,check status,unlocked,2024-12-15 00:45:35
7,SLK3402,Smart Lock,check status,locking in progress,2024-12-15 01:14:35
7,SS06562,Smart Scale,check BMI,idle,2024-12-15 01:31:35
6,SP07077,Smart Plug,turn off,on,2024-12-15 00:56:35
8,SCM4997,Smart Coffee Machine,check coffee level,idle,2024-12-15 01:30:35
9,SH08970,Smart Hub,check device status,connected,2024-12-15 01:04:35
8,SSC0496,Smart Security Camera,start recording,idle,2024-12-15 01:36:35
1,SSC6346,Smart Security Camera,stop recording,recording,2024-12-15 01:04:35
5,T000647,TV,mute,on,2024-12-15 01:36:35
4,AC00000,Air Conditioner,temperature change,powered on,2024-12-15 01:31:35
1,SCM2577,Smart Coffee Machine,stop brewing,brewing,2024-12-15 00:44:35
8,SCM1447,Smart Coffee Machine,start brewing,idle,2024-12-15 01:11:35
2,SLK2621,Smart Lock,check status,locked,2024-12-15 01:41:35
1,T001626,TV,channel change,on,2024-12-15 00:52:35
6,T001005,TV,mute,on,2024-12-15 01:31:35
2,SH08428,Smart Hub,reconnect,disconnected,2024-12-15 01:00:35
6,SCM5382,Smart Coffee Machine,check coffee level,idle,2024-12-15 01:28:35
4,SL01575,Smart Light,mode change,on,2024-12-15 01:26:35
1,SSC1347,Smart Security Camera,rotate camera,idle,2024-12-15 01:03:35
2,SH01100,Smart Hub,check device status,disconnected,2024-12-15 01:00:35
2,SL00594,Smart Light,mode change,on,2024-12-15 01:26:35
6,T007904,TV,volume change,on,2024-12-15 01:28:35
8,SH02522,Smart Hub,check device status,connected,2024-12-15 00:59:35
2,SLK6563,Smart Lock,check status,unlocked,2024-12-15 00:50:35
5,SS05464,Smart Scale,check BMI,measuring,2024-12-15 01:35:35
5,SS07084,Smart Scale,check BMI,idle,2024-12-15 01:01:35
8,SSC9707,Smart Security Camera,start recording,idle,2024-12-15 01:37:35
3,V001134,Vacuum,start cleaning,idle,2024-12-15 01:41:35
2,SS09811,Smart Scale,check BMI,idle,2024-12-15 01:24:35
4,SCM2480,Smart Coffee Machine,stop brewing,brewing,2024-12-15 01:32:35
7,SH03863,Smart Hub,add new device,connected,2024-12-15 01:18:35
7,SCM3470,Smart Coffee Machine,check coffee level,brewing,2024-12-15 00:58:35
4,T007018,TV,mute,on,2024-12-15 01:39:35
4,SLK2523,Smart Lock,unlock,locked,2024-12-15 01:11:35
4,AC00880,Air Conditioner,fan speed change,powered on,2024-12-15 01:28:35
9,SLK9767,Smart Lock,check status,locking in progress,2024-12-15 01:38:35
6,SCM4928,Smart Coffee Machine,check coffee level,idle,2024-12-15 00:55:35
7,SSC1207,Smart Security Camera,stop recording,recording,2024-12-15 01:01:35
6,SS02831,Smart Scale,check BMI,measuring,2024-12-15 01:06:35
9,SCM5808,Smart Coffee Machine,start brewing,idle,2024-12-15 01:10:35
7,T009306,TV,volume change,on,2024-12-15 01:33:35
8,SCM8104,Smart Coffee Machine,start brewing,idle,2024-12-15 01:01:35
5,SP09912,Smart Plug,turn off,on,2024-12-15 01:07:35
2,SS02003,Smart Scale,check BMI,idle,2024-12-15 01:22:35
9,T002948,TV,volume change,on,2024-12-15 01:07:35
3,T002195,TV,channel change,on,2024-12-15 01:30:35
1,SP00046,Smart Plug,turn off,on,2024-12-15 01:22:35
4,SSC2896,Smart Security Camera,start recording,idle,2024-12-15 01:40:35
2,SP01750,Smart Plug,turn off,on,2024-12-15 01:10:35
8,SH02965,Smart Hub,add new device,connected,2024-12-15 00:53:35
1,SS06480,Smart Scale,measure weight,measuring,2024-12-15 00:44:35
2,AC00816,Air Conditioner,temperature change,powered on,2024-12-15 01:41:35
9,SP06211,Smart Plug,turn off,on,2024-12-15 01:18:35
5,F000363,Fridge,door close,powered on,2024-12-15 01:34:35
9,SP01179,Smart Plug,turn on,off,2024-12-15 00:53:35
9,SL08295,Smart Light,color change,on,2024-12-15 01:14:35
7,SCM4497,Smart Coffee Machine,stop brewing,brewing,2024-12-15 01:00:35
3,V009903,Vacuum,battery check,idle,2024-12-15 01:07:35
9,V007447,Vacuum,start cleaning,idle,2024-12-15 00:59:35
1,SSC5241,Smart Security Camera,rotate camera,idle,2024-12-15 00:45:35
3,SSC1383,Smart Security Camera,start recording,idle,2024-12-15 01:11:35
8,SH01358,Smart Hub,check device status,disconnected,2024-12-15 01:36:35
4,AC01144,Air Conditioner,mode change,powered on,2024-12-15 00:50:35
6,SS04349,Smart Scale,measure weight,measuring,2024-12-15 00:57:35
2,SS03763,Smart Scale,measure weight,measuring,2024-12-15 01:14:35
9,SP09082,Smart Plug,check power consumption,on,2024-12-15 00:49:35
2,SSC5403,Smart Security Camera,rotate camera,recording,2024-12-15 01:11:35
2,SP08082,Smart Plug,check power consumption,off,2024-12-15 00:51:35
1,SP08411,Smart Plug,turn on,off,2024-12-15 00:56:35
5,T007670,TV,channel change,on,2024-12-15 01:37:35
4,SS00193,Smart Scale,check BMI,idle,2024-12-15 01:40:35
6,T002736,TV,volume change,on,2024-12-15 01:11:35
8,SS03709,Smart Scale,measure weight,measuring,2024-12-15 01:33:35
2,SSC5309,Smart Security Camera,stop recording,recording,2024-12-15 01:41:35
6,SLK4614,Smart Lock,check status,unlocked,2024-12-15 00:52:35
5,F006453,Fridge,door close,powered on,2024-12-15 01:13:35
9,SSC1565,Smart Security Camera,rotate camera,recording,2024-12-15 01:01:35
5,SP02986,Smart Plug,check power consumption,off,2024-12-15 00:47:35
1,SSC3132,Smart Security Camera,rotate camera,idle,2024-12-15 00:52:35
1,SCM2423,Smart Coffee Machine,check coffee level,brewing,2024-12-15 00:48:35
6,SH01713,Smart Hub,check device status,disconnected,2024-12-15 00:57:35
9,SH01073,Smart Hub,reconnect,disconnected,2024-12-15 01:02:35
9,SSC3538,Smart Security Camera,rotate camera,idle,2024-12-15 00:52:35
9,SH02358,Smart Hub,add new device,connected,2024-12-15 01:33:35
8,SP08913,Smart Plug,turn on,off,2024-12-15 01:33:35
2,V006474,Vacuum,stop cleaning,cleaning,2024-12-15 01:32:35
7,T003134,TV,volume change,on,2024-12-15 00:56:35
8,T008640,TV,mute,on,2024-12-15 01:25:35
2,SS02322,Smart Scale,check BMI,idle,2024-12-15 01:26:35
1,SS06461,Smart Scale,measure weight,measuring,2024-12-15 01:04:35
1,SP08106,Smart Plug,turn off,on,2024-12-15 01:05:35
5,SH00717,Smart Hub,check device status,disconnected,2024-12-15 00:47:35
4,SP02782,Smart Plug,check power consumption,off,2024-12-15 01:27:35
1,T003947,TV,mute,on,2024-12-15 01:30:35
5,SSC1445,Smart Security Camera,rotate camera,idle,2024-12-15 01:03:35
1,SSC8395,Smart Security Camera,start recording,idle,2024-12-15 01:14:35
6,SH03103,Smart Hub,check device status,connected,2024-12-15 01:16:35
9,SLK7285,Smart Lock,unlock,locked,2024-12-15 00:57:35
9,SS09374,Smart Scale,check BMI,idle,2024-12-15 01:20:35
5,SH07210,Smart Hub,add new device,connected,2024-12-15 01:09:35
6,SSC8074,Smart Security Camera,stop recording,recording,2024-12-15 01:05:35
3,T004764,TV,channel change,on,2024-12-15 01:28:35
8,F000226,Fridge,door close,powered on,2024-12-15 00:45:35
6,SP03440,Smart Plug,check power consumption,on,2024-12-15 01:41:35
7,SSC6327,Smart Security Camera,stop recording,recording,2024-12-15 01:12:35
3,SCM7062,Smart Coffee Machine,start brewing,idle,2024-12-15 01:18:35
9,SSC9917,Smart Security Camera,stop recording,recording,2024-12-15 01:00:35
3,SLK4882,Smart Lock,lock,locking in progress,2024-12-15 01:11:35
8,SLK5189,Smart Lock,unlock,locked,2024-12-15 01:08:35
4,SH08342,Smart Hub,check device status,disconnected,2024-12-15 00:53:35
7,SCM5743,Smart Coffee Machine,check coffee level,idle,2024-12-15 01:05:35
4,AC01294,Air Conditioner,mode change,powered on,2024-12-15 01:19:35
4,SL09563,Smart Light,brightness change,on,2024-12-15 01:32:35
2,SCM0316,Smart Coffee Machine,check coffee level,brewing,2024-12-15 00:44:35
7,AC01399,Air Conditioner,temperature change,powered on,2024-12-15 01:10:35
3,SH05061,Smart Hub,check device status,disconnected,2024-12-15 00:59:35
1,SP07046,Smart Plug,turn on,off,2024-12-15 01:17:35
4,SCM2636,Smart Coffee Machine,check coffee level,brewing,2024-12-15 01:12:35
9,SCM8578,Smart Coffee Machine,check coffee level,brewing,2024-12-15 01:14:35
7,SLK1650,Smart Lock,check status,locked,2024-12-15 01:26:35
7,SSC7669,Smart Security Camera,stop recording,recording,2024-12-15 00:43:35
1,SH09125,Smart Hub,check device status,connected,2024-12-15 00:49:35
6,SP09470,Smart Plug,turn on,off,2024-12-15 00:51:35
3,SCM5266,Smart Coffee Machine,start brewing,idle,2024-12-15 01:39:35
2,AC04947,Air Conditioner,mode change,powered on,2024-12-15 01:33:35
8,SP01408,Smart Plug,check power consumption,off,2024-12-15 01:28:35
7,SLK5050,Smart Lock,lock,locking in progress,2024-12-15 01:04:35
1,SL00965,Smart Light,color change,on,2024-12-15 01:05:35
3,SS01719,Smart Scale,check BMI,idle,2024-12-15 01:33:35
3,SS05879,Smart Scale,check BMI,idle,2024-12-15 00:50:35
7,F004634,Fridge,temperature change,powered on,2024-12-15 01:06:35
8,SSC8304,Smart Security Camera,rotate camera,idle,2024-12-15 01:07:35
6,SS00601,Smart Scale,measure weight,measuring,2024-12-15 00:54:35
8,V000250,Vacuum,stop cleaning,cleaning,2024-12-15 01:20:35
6,SSC5961,Smart Security Camera,rotate camera,recording,2024-12-15 01:21:35
5,SH07390,Smart Hub,reconnect,disconnected,2024-12-15 01:19:35
8,SH03987,Smart Hub,add new device,connected,2024-12-15 00:56:35
6,AC00812,Air Conditioner,temperature change,powered on,2024-12-15 00:45:35
3,SLK7846,Smart Lock,lock,locking in progress,2024-12-15 00:49:35
3,SL05438,Smart Light,color change,on,2024-12-15 01:00:35
1,SP00801,Smart Plug,check power consumption,off,2024-12-15 01:15:35
8,SCM1031,Smart Coffee Machine,stop brewing,brewing,2024-12-15 00:59:35
9,SP05823,Smart Plug,turn off,on,2024-12-15 00:42:35
6,SS02354,Smart Scale,measure weight,measuring,2024-12-15 01:05:35
8,SS01923,Smart Scale,check BMI,measuring,2024-12-15 01:36:35
2,SCM6781,Smart Coffee Machine,stop brewing,brewing,2024-12-15 01:19:35
8,V002826,Vacuum,stop cleaning,cleaning,2024-12-15 00:44:35
8,SCM2666,Smart Coffee Machine,stop brewing,brewing,2024-12-15 01:26:35
2,SCM3108,Smart Coffee Machine,check coffee level,brewing,2024-12-15 01:02:35
3,SLK7442,Smart Lock,check status,unlocked,2024-12-15 01:02:35
8,SCM4099,Smart Coffee Machine,stop brewing,brewing,2024-12-15 01:02:35
4,SLK7186,Smart Lock,check status,locking in progress,2024-12-15 01:01:35
4,T005679,TV,mute,on,2024-12-15 01:15:35
2,SS07753,Smart Scale,check BMI,measuring,2024-12-15 00:47:35
7,V003560,Vacuum,battery check,idle,2024-12-15 01:36:35
5,SLK1932,Smart Lock,check status,unlocked,2024-12-15 01:03:35
3,SL06335,Smart Light,mode change,on,2024-12-15 00:49:35
1,SLK9652,Smart Lock,lock,unlocked,2024-12-15 00:46:35
7,V005538,Vacuum,stop cleaning,cleaning,2024-12-15 01:41:35
9,SLK6255,Smart Lock,lock,unlocked,2024-12-15 00:51:35
8,SH07780,Smart Hub,check device status,connected,2024-12-15 00:44:35
9,SLK7671,Smart Lock,unlock,locked,2024-12-15 01:26:35
1,SP06866,Smart Plug,turn off,on,2024-12-15 00:49:35
4,T004865,TV,channel change,on,2024-12-15 01:07:35
6,SS02536,Smart Scale,check BMI,measuring,2024-12-15 01:32:35
6,SS08827,Smart Scale,check BMI,measuring,2024-12-15 00:46:35
6,SH00068,Smart Hub,check device status,connected,2024-12-15 00:47:35
6,SH06993,Smart Hub,check device status,disconnected,2024-12-15 01:02:35
9,SLK5457,Smart Lock,lock,unlocked,2024-12-15 00:47:35
9,SCM7387,Smart Coffee Machine,start brewing,idle,2024-12-15 00:51:35
9,SLK3516,Smart Lock,check status,unlocked,2024-12-15 01:30:35
1,SLK8219,Smart Lock,check status,locked,2024-12-15 01:06:35
4,SSC6037,Smart Security Camera,rotate camera,idle,2024-12-15 00:45:35
1,SS09897,Smart Scale,check BMI,idle,2024-12-15 01:24:35
3,SP07121,Smart Plug,turn on,off,2024-12-15 01:31:35
5,SSC9010,Smart Security Camera,rotate camera,recording,2024-12-15 00:42:35
8,SP06105,Smart Plug,check power consumption,on,2024-12-15 01:22:35
1,SP06634,Smart Plug,turn on,off,2024-12-15 01:22:35
5,SH08077,Smart Hub,check device status,connected,2024-12-15 01:04:35
7,SLK7913,Smart Lock,check status,unlocked,2024-12-15 00:49:35
3,V006706,Vacuum,start cleaning,idle,2024-12-15 01:17:35
7,SP04332,Smart Plug,turn on,off,2024-12-15 01:04:35
6,SCM0873,Smart Coffee Machine,check coffee level,idle,2024-12-15 01:23:35
7,SCM3491,Smart Coffee Machine,stop brewing,brewing,2024-12-15 00:44:35
8,SLK3665,Smart Lock,lock,locking in progress,2024-12-15 01:32:35
6,SH08501,Smart Hub,check device status,connected,2024-12-15 01:00:35
4,SCM4225,Smart Coffee Machine,stop brewing,brewing,2024-12-15 01:26:35
2,SP02273,Smart Plug,turn on,off,2024-12-15 01:06:35
8,SLK0281,Smart Lock,lock,unlocked,2024-12-15 00:56:35
6,SSC6807,Smart Security Camera,rotate camera,recording,2024-12-15 00:46:35
3,SL03779,Smart Light,mode change,on,2024-12-15 01:34:35
9,SH05750,Smart Hub,check device status,disconnected,2024-12-15 00:51:35
3,SLK4874,Smart Lock,lock,unlocked,2024-12-15 01:36:35
9,SCM4058,Smart Coffee Machine,check coffee level,brewing,2024-12-15 01:10:35
5,SLK2650,Smart Lock,check status,unlocked,2024-12-15 01:32:35
5,T009497,TV,channel change,on,2024-12-15 00:52:35
7,F002357,Fridge,temperature change,powered on,2024-12-15 00:45:35
3,SH09965,Smart Hub,check device status,connected,2024-12-15 01:03:35
6,SS03736,Smart Scale,check BMI,idle,2024-12-15 00:59:35
1,SSC8304,Smart Security Camera,start recording,idle,2024-12-15 01:07:35
4,SSC1560,Smart Security Camera,rotate camera,idle,2024-12-15 01:29:35
4,SSC7442,Smart Security Camera,rotate camera,recording,2024-12-15 00:47:35
2,SLK9475,Smart Lock,lock,locking in progress,2024-12-15 01:22:35
9,SH08140,Smart Hub,check device status,disconnected,2024-12-15 01:34:35
9,SP06967,Smart Plug,turn off,on,2024-12-15 01:27:35
7,SP04582,Smart Plug,check power consumption,off,2024-12-15 01:35:35
1,F003420,Fridge,door close,powered on,2024-12-15 01:19:35
3,SS06171,Smart Scale,measure weight,measuring,2024-12-15 01:18:35
9,SH06395,Smart Hub,check device status,connected,2024-12-15 00:43:35
4,SLK0575,Smart Lock,check status,locked,2024-12-15 00:50:35
6,SH08808,Smart Hub,reconnect,disconnected,2024-12-15 01:31:35
3,SH05698,Smart Hub,reconnect,disconnected,2024-12-15 00:55:35
7,SCM6057,Smart Coffee Machine,check coffee level,brewing,2024-12-15 00:58:35
7,T002689,TV,volume change,on,2024-12-15 01:04:35
4,SCM1873,Smart Coffee Machine,check coffee level,brewing,2024-12-15 01:18:35
6,V008328,Vacuum,start cleaning,idle,2024-12-15 01:18:35
2,SSC6540,Smart Security Camera,start recording,idle,2024-12-15 01:23:35
8,T005691,TV,channel change,on,2024-12-15 01:27:35
1,SS02332,Smart Scale,check BMI,idle,2024-12-15 01:11:35
5,F003601,Fridge,door open,powered on,2024-12-15 01:11:35
4,V001230,Vacuum,start cleaning,idle,2024-12-15 00:50:35
1,SLK1639,Smart Lock,lock,unlocked,2024-12-15 00:42:35
6,SCM7831,Smart Coffee Machine,check coffee level,idle,2024-12-15 01:03:35
7,SH04226,Smart Hub,check device status,disconnected,2024-12-15 01:08:35
8,SLK3129,Smart Lock,check status,locked,2024-12-15 01:29:35
5,SLK2406,Smart Lock,lock,locking in progress,2024-12-15 01:24:35
1,SSC4408,Smart Security Camera,rotate camera,recording,2024-12-15 01:23:35
5,SLK3256,Smart Lock,lock,locking in progress,2024-12-15 01:15:35
9,F000910,Fridge,door close,powered on,2024-12-15 01:09:35
6,SL03696,Smart Light,mode change,on,2024-12-15 00:55:35
8,F000968,Fridge,door open,powered on,2024-12-15 01:34:35
3,SSC0587,Smart Security Camera,stop recording,recording,2024-12-15 01:00:35
7,SLK5862,Smart Lock,lock,locking in progress,2024-12-15 01:10:35
5,SCM8081,Smart Coffee Machine,stop brewing,brewing,2024-12-15 01:41:35
7,SH03577,Smart Hub,check device status,disconnected,2024-12-15 01:39:35
5,SH00073,Smart Hub,reconnect,disconnected,2024-12-15 01:08:35
3,SL06202,Smart Light,mode change,on,2024-12-15 01:30:35
